"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"122855","137735","1","200.00","0",".00","7","648.00","0",".00","8","848.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E52EC1F9-BA78-A187-049D-C178A4969F8D}"
"123613","138633","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","250.00","250.00",".00",".00",".00",".00",".00","","{1A24847B-CFFB-BA49-3572-C69E1BB4D18B}"
"123615","138635","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{52111854-41FC-41F3-1D14-661025AF6541}"
"123616","138636","18","650.83","0",".00","31","268.70","0",".00","49","919.53",".00",".00",".00","1410.60","1410.60",".00",".00",".00",".00",".00","","{4B9C1B1E-6C3C-BE03-7AE9-5C68C954C6A5}"
"123618","138638","1","120.00","0",".00","39","744.09","0",".00","40","864.09",".00",".00",".00","150.00","150.00",".00",".00",".00",".00",".00","","{396B559E-DA91-B847-58A8-C64DD8F22939}"
"123627","138648","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1567F77A-2210-6DAB-5520-B9F517AEEBE0}"
"123631","138652","0",".00","1","2310.00","1","30.00","0",".00","2","2340.00",".00","2310.00",".00","253.78","2563.78","975.00",".00","975.00",".00","975.00","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"123638","138660","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9214BF7D-2C22-2942-86A2-945583AED954}"
"123646","138671","0",".00","0",".00","2","128.00","0",".00","2","128.00",".00",".00",".00","378.00","378.00",".00",".00",".00",".00",".00","","{6DB8D165-E1FB-3931-BB51-EEBE036E812A}"
"123655","138681","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{831E859A-AF6C-EAF0-DECE-27C23577A0CB}"
"123656","138682","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{831E859A-AF6C-EAF0-DECE-27C23577A0CB}"
"123662","138688","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{442D11E2-A633-E252-A48D-293A625EEDEA}"
"123664","138690","1","1274.00","0",".00","0",".00","0",".00","1","1274.00",".00",".00",".00",".06",".06","5000.00",".00","5000.00","5000.00",".00","","{13DE76BC-02E6-A0E6-8C83-332FC292F2CA}"
"123714","138744","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B98893A8-468D-4A95-FEE7-DFF522B0B451}"
"123715","138745","1","5000.00","0",".00","0",".00","0",".00","1","5000.00",".00",".00",".00","5020.00","5020.00",".00",".00",".00",".00",".00","","{AEC50634-EDF4-D592-C14D-5409E6BC6BB5}"
"123716","138746","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","280.00","280.00",".00",".00",".00",".00",".00","","{33364AC3-53B0-2916-0BC9-4C758CCD3624}"
"123717","138747","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","30.00","30.00",".00",".00",".00",".00",".00","","{5B3477AE-EA64-6EDA-2A75-05A802471C54}"
"123781","138818","0",".00","0",".00","6","60.00","0",".00","6","60.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{089F5DB3-6116-A8F6-640E-F5DBC3909F58}"
"123793","138834","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EEF29086-D605-722D-9D98-BD66737F7B3A}"
"123850","138894","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","260.00","260.00",".00",".00",".00",".00",".00","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"123853","138897","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1760.21",".00","1760.21",".00","1760.21","","{9D712364-01F9-0A1B-19F8-6FA54E42A40E}"
"123857","138901","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","202.50","202.50",".00",".00",".00",".00",".00","","{A29CA7CF-B3F0-FE12-9C75-07AC4F460A6C}"
"123858","138904","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","21.00","21.00",".00",".00",".00",".00",".00","","{3C024BB2-8933-CBD7-21F3-89721C07D70D}"
"123859","138905","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","34.50","34.50",".00",".00",".00",".00",".00","","{90D85BB7-CB83-75BA-8045-2880E26C8CF5}"
"123861","138907","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","28.50","28.50",".00",".00",".00",".00",".00","","{08586E6D-948B-08BB-5391-CF8A5AFC5AA0}"
"123862","138908","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","38.50","38.50",".00",".00",".00",".00",".00","","{1848BA45-9F64-CD2C-8892-5E9DD8BBBF6B}"
"123863","138909","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","34.50","34.50",".00",".00",".00",".00",".00","","{215E8BEE-B31E-4A9F-362D-6829FFE8655A}"
"123864","138910","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","34.50","34.50",".00",".00",".00",".00",".00","","{BB0F89C7-FC81-BAE4-51DA-9164AD811E55}"
"123865","138911","2","4480.77","0",".00","0",".00","0",".00","2","4480.77",".00",".00",".00","15.50","15.50",".00",".00",".00",".00",".00","","{A5FF0151-51F9-3349-3FB7-AFC6D8358B7A}"
