"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"126810","137735",".00","848.00",".00",".00","848.00","848.00",".00",".00",".00",".00","848.00",".00",".00",".00","848.00","848.00","848.00",".00",".00",".00","848.00","","{E52EC1F9-BA78-A187-049D-C178A4969F8D}"
"127608","138633","489.61",".00",".00",".00",".00","489.61","250.00",".00",".00","250.00","239.61",".00","489.61",".00",".00",".00","489.61",".00","250.00","250.00","239.61","","{1A24847B-CFFB-BA49-3572-C69E1BB4D18B}"
"127610","138635","239.61",".00",".00",".00",".00","239.61",".00",".00",".00",".00","239.61",".00","239.61",".00",".00",".00","239.61",".00",".00",".00","239.61","","{52111854-41FC-41F3-1D14-661025AF6541}"
"127611","138636","8759.43","919.53",".00",".00","919.53","9678.96","1410.60",".00",".00","1410.60","8268.36",".00","4647.37","7272.57","919.53","8192.10","12839.47","3160.51","1410.60","4571.11","8268.36","","{4B9C1B1E-6C3C-BE03-7AE9-5C68C954C6A5}"
"127613","138638","8268.36","864.09",".00",".00","864.09","9132.45","150.00",".00",".00","150.00","8982.45",".00","8268.36",".00","864.09","864.09","9132.45",".00","150.00","150.00","8982.45","","{396B559E-DA91-B847-58A8-C64DD8F22939}"
"127622","138648","756.56",".00",".00",".00",".00","756.56",".00",".00",".00",".00","756.56",".00","756.56",".00",".00",".00","756.56",".00",".00",".00","756.56","","{1567F77A-2210-6DAB-5520-B9F517AEEBE0}"
"127626","138652","645.66","2340.00",".00",".00","2340.00","2985.66","2563.78",".00",".00","2563.78","421.88","975.00",".00","1215.00","2340.00","3555.00","3555.00","569.34","2563.78","3133.12","421.88","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"127633","138660","249.03",".00",".00",".00",".00","249.03",".00",".00",".00",".00","249.03",".00","249.03",".00",".00",".00","249.03",".00",".00",".00","249.03","","{9214BF7D-2C22-2942-86A2-945583AED954}"
"127641","138671","250.00","128.00",".00",".00","128.00","378.00","378.00",".00",".00","378.00",".00",".00",".00","1169.00","128.00","1297.00","1297.00","919.00","378.00","1297.00",".00","","{6DB8D165-E1FB-3931-BB51-EEBE036E812A}"
"127650","138681",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{831E859A-AF6C-EAF0-DECE-27C23577A0CB}"
"127651","138682",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{831E859A-AF6C-EAF0-DECE-27C23577A0CB}"
"127657","138688","5.00",".00",".00",".00",".00","5.00",".00",".00","5.00","5.00",".00",".00",".00","478.27",".00","478.27","478.27","473.27","5.00","478.27",".00","","{442D11E2-A633-E252-A48D-293A625EEDEA}"
"127659","138690","3726.06","1274.00",".00",".00","1274.00","5000.06",".06","5000.00",".00","5000.06",".00",".00",".00","31795.77","1274.00","33069.77","33069.77","28069.71","5000.06","33069.77",".00","","{13DE76BC-02E6-A0E6-8C83-332FC292F2CA}"
"127709","138744","585.00",".00",".00",".00",".00","585.00",".00",".00",".00",".00","585.00",".00","585.00",".00",".00",".00","585.00",".00",".00",".00","585.00","","{B98893A8-468D-4A95-FEE7-DFF522B0B451}"
"127710","138745","585.00","5000.00",".00",".00","5000.00","5585.00","5020.00",".00",".00","5020.00","565.00",".00","585.00",".00","5000.00","5000.00","5585.00",".00","5020.00","5020.00","565.00","","{AEC50634-EDF4-D592-C14D-5409E6BC6BB5}"
"127711","138746","565.00",".00",".00",".00",".00","565.00","280.00",".00",".00","280.00","285.00",".00","585.00","5000.00",".00","5000.00","5585.00","5020.00","280.00","5300.00","285.00","","{33364AC3-53B0-2916-0BC9-4C758CCD3624}"
"127712","138747","285.00",".00",".00",".00",".00","285.00","30.00",".00",".00","30.00","255.00",".00","285.00",".00",".00",".00","285.00",".00","30.00","30.00","255.00","","{5B3477AE-EA64-6EDA-2A75-05A802471C54}"
"127777","138818","769.00","60.00",".00",".00","60.00","829.00",".00",".00",".00",".00","829.00",".00","769.00",".00","60.00","60.00","829.00",".00",".00",".00","829.00","","{089F5DB3-6116-A8F6-640E-F5DBC3909F58}"
"127789","138834","645.00",".00",".00",".00",".00","645.00",".00",".00",".00",".00","645.00",".00","645.00",".00",".00",".00","645.00",".00",".00",".00","645.00","","{EEF29086-D605-722D-9D98-BD66737F7B3A}"
"127848","138894",".00","500.00",".00",".00","500.00","500.00","260.00",".00","240.00","500.00",".00",".00",".00",".00","500.00","500.00","500.00",".00","500.00","500.00",".00","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"127851","138897","5.00",".00",".00",".00",".00","5.00",".00",".00","5.00","5.00",".00",".00","5.00","1760.21",".00","1760.21","1765.21","1760.21","5.00","1765.21",".00","","{9D712364-01F9-0A1B-19F8-6FA54E42A40E}"
"127855","138901","708.69",".00",".00",".00",".00","708.69","202.50",".00",".00","202.50","506.19",".00","708.69",".00",".00",".00","708.69",".00","202.50","202.50","506.19","","{A29CA7CF-B3F0-FE12-9C75-07AC4F460A6C}"
"127856","138904","506.19",".00",".00",".00",".00","506.19","21.00",".00",".00","21.00","485.19",".00","506.19",".00",".00",".00","506.19",".00","21.00","21.00","485.19","","{3C024BB2-8933-CBD7-21F3-89721C07D70D}"
"127857","138905","485.19",".00",".00",".00",".00","485.19","34.50",".00",".00","34.50","450.69",".00","506.19",".00",".00",".00","506.19","21.00","34.50","55.50","450.69","","{90D85BB7-CB83-75BA-8045-2880E26C8CF5}"
"127859","138907","450.69",".00",".00",".00",".00","450.69","28.50",".00",".00","28.50","422.19",".00","506.19",".00",".00",".00","506.19","55.50","28.50","84.00","422.19","","{08586E6D-948B-08BB-5391-CF8A5AFC5AA0}"
"127860","138908","422.19",".00",".00",".00",".00","422.19","38.50",".00",".00","38.50","383.69",".00","506.19",".00",".00",".00","506.19","84.00","38.50","122.50","383.69","","{1848BA45-9F64-CD2C-8892-5E9DD8BBBF6B}"
"127861","138909","383.69",".00",".00",".00",".00","383.69","34.50",".00",".00","34.50","349.19",".00","383.69",".00",".00",".00","383.69",".00","34.50","34.50","349.19","","{215E8BEE-B31E-4A9F-362D-6829FFE8655A}"
"127862","138910","349.19",".00",".00",".00",".00","349.19","34.50",".00",".00","34.50","314.69",".00","383.69",".00",".00",".00","383.69","34.50","34.50","69.00","314.69","","{BB0F89C7-FC81-BAE4-51DA-9164AD811E55}"
"127863","138911","314.69","4480.77",".00",".00","4480.77","4795.46","15.50",".00",".00","15.50","4779.96",".00","383.69",".00","4480.77","4480.77","4864.46","69.00","15.50","84.50","4779.96","","{A5FF0151-51F9-3349-3FB7-AFC6D8358B7A}"
"127864","138912","4779.96",".00",".00",".00",".00","4779.96","162.00",".00",".00","162.00","4617.96",".00","383.69","4480.77",".00","4480.77","4864.46","84.50","162.00","246.50","4617.96","","{88A994BA-D5B2-5151-5432-FDF8275EB2C5}"
"127865","138913","4617.96",".00",".00",".00",".00","4617.96","12.00",".00",".00","12.00","4605.96",".00","4617.96",".00",".00",".00","4617.96",".00","12.00","12.00","4605.96","","{A7990EA6-7319-84B0-B4A9-E8A2514A1EE6}"
"127866","138914","4605.96",".00",".00",".00",".00","4605.96","12.00",".00",".00","12.00","4593.96",".00","4617.96",".00",".00",".00","4617.96","12.00","12.00","24.00","4593.96","","{1C876AC2-BA78-9145-2895-675780EDED03}"
"127867","138915","4593.96",".00",".00",".00",".00","4593.96","12.00",".00",".00","12.00","4581.96",".00","4617.96",".00",".00",".00","4617.96","24.00","12.00","36.00","4581.96","","{EC8A6A3B-F3CB-78EB-DE6A-6CDBF6B21D4A}"
"127868","138916","4581.96",".00",".00",".00",".00","4581.96","8.00",".00",".00","8.00","4573.96",".00","4617.96",".00",".00",".00","4617.96","36.00","8.00","44.00","4573.96","","{B7A38734-9C3C-5CEA-9F32-5B11284C5E69}"
"127869","138917","523.79",".00",".02","25.89","25.91","549.70",".00","549.70",".00","549.70",".00","810.74",".00","4144.53","25.91","4170.44","4170.44","3620.74","549.70","4170.44",".00","","{D6252234-C853-5BF3-724D-7819E23D013C}"
"127872","138920","4573.96",".00",".00",".00",".00","4573.96",".00",".00",".00",".00","4573.96",".00","4573.96",".00",".00",".00","4573.96",".00",".00",".00","4573.96","","{9F3327BF-6AB2-8857-3921-350170E4D258}"
"127873","138921","4573.96",".00",".00",".00",".00","4573.96",".00",".00",".00",".00","4573.96",".00","4573.96",".00",".00",".00","4573.96",".00",".00",".00","4573.96","","{6123AC4E-DAA5-0C8E-4E2C-D73F03E31FA2}"
"127874","138922","4573.96","3768.98",".00",".00","3768.98","8342.94","100.00",".00",".00","100.00","8242.94",".00","4573.96",".00","3768.98","3768.98","8342.94",".00","100.00","100.00","8242.94","","{278018EA-602D-9F8A-5A7A-47714596CBBE}"
"127876","138924","8242.94",".00",".00",".00",".00","8242.94","2220.00",".00",".00","2220.00","6022.94",".00","4573.96","3768.98",".00","3768.98","8342.94","100.00","2220.00","2320.00","6022.94","","{29319333-5C1E-AC34-D2E0-A593F81E65FE}"
"127877","138925","6022.94",".00",".00",".00",".00","6022.94",".00",".00",".00",".00","6022.94",".00","6022.94",".00",".00",".00","6022.94",".00",".00",".00","6022.94","","{0D8D1E69-1B30-2F4F-D053-542CDA2C4139}"
"127883","138935",".00","810.74",".00",".00","810.74","810.74",".00","810.74",".00","810.74",".00",".00",".00",".00","810.74","810.74","810.74",".00","810.74","810.74",".00","","{AF4105C3-6DE8-620D-A4F4-53155EC39E6F}"
"127927","138979","1959.89",".00",".00",".00",".00","1959.89","1959.89",".00",".00","1959.89",".00",".00","6359.89",".00",".00",".00","6359.89","4400.00","1959.89","6359.89",".00","","{FE00DFF4-51EE-1F4D-AE7A-75A3B2AAA80D}"
"127928","138981","387.74","2140.00",".00",".00","2140.00","2527.74","2152.89",".00","374.85","2527.74",".00",".00",".00","3800.26","2140.00","5940.26","5940.26","3412.52","2527.74","5940.26",".00","","{2463F166-A152-1578-F90F-619AF9A39CE0}"
"127970","139026",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BA58A7A5-777E-A641-0B84-3701D4165220}"
"127982","139041",".00","850.00",".00",".00","850.00","850.00","22.15",".00",".00","22.15","827.85",".00",".00",".00","850.00","850.00","850.00",".00","22.15","22.15","827.85","","{0139118B-3678-DD8A-7169-0F9612E375C7}"
"127985","139044",".00","1078.31",".00",".00","1078.31","1078.31","448.31",".00",".00","448.31","630.00",".00",".00",".00","1078.31","1078.31","1078.31",".00","448.31","448.31","630.00","","{9098C957-FFC3-E396-0ED1-E5D380917A89}"
"127986","139045","630.00","2622.78",".00",".00","2622.78","3252.78","1174.63",".00",".00","1174.63","2078.15",".00",".00","1078.31","2622.78","3701.09","3701.09","448.31","1174.63","1622.94","2078.15","","{292C74C9-0AE3-7712-F191-A17DB8F632C6}"
"127993","139054",".00","626.26",".00",".00","626.26","626.26","626.26",".00",".00","626.26",".00",".00",".00",".00","626.26","626.26","626.26",".00","626.26","626.26",".00","","{98AB357D-B290-3FB3-50F9-0265C0B72D5D}"
"127996","139057",".00","1952.87",".00",".00","1952.87","1952.87","1952.87",".00",".00","1952.87",".00",".00",".00","626.26","1952.87","2579.13","2579.13","626.26","1952.87","2579.13",".00","","{57792156-0998-9B33-4438-0F62EB1094D0}"
"128001","139066","630.00","2238.78",".00",".00","2238.78","2868.78","1174.63",".00",".00","1174.63","1694.15",".00",".00","1078.31","2238.78","3317.09","3317.09","448.31","1174.63","1622.94","1694.15","","{292C74C9-0AE3-7712-F191-A17DB8F632C6}"
"128031","139097","55.14","5648.86",".00","4861.00","10509.86","10565.00","5504.00","5061.00",".00","10565.00",".00",".00",".00","5111.26","10509.86","15621.12","15621.12","5056.12","10565.00","15621.12",".00","","{9FFBD6D4-BDE7-6FB9-725E-A836A64C61F6}"
"128056","139121","848.00","300.00",".00",".00","300.00","1148.00","569.48",".00",".00","569.48","578.52",".00",".00","848.00","300.00","1148.00","1148.00",".00","569.48","569.48","578.52","","{522120AE-D0D4-5983-B1DF-6067A0DDED12}"
"128060","139123","578.52","438.78",".00",".00","438.78","1017.30","1017.30",".00",".00","1017.30",".00",".00",".00","1148.00","438.78","1586.78","1586.78","569.48","1017.30","1586.78",".00","","{64B8AA9E-6DEE-EB72-29AD-26EFD67367EF}"
