"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"81506","88906","11897.20","605.00",".00",".00","605.00","12502.20","1127.45",".00",".00","1127.45","11374.75",".00","11786.82",".00","605.00","605.00","12391.82",".00","1127.45","1127.45","11264.37","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"125221","136122","5759.49","1380.00",".00",".00","1380.00","7139.49","70.00",".00",".00","70.00","7069.49",".00","5759.49",".00","1380.00","1380.00","7139.49",".00","70.00","70.00","7069.49","","{4BCE21E1-F8FE-ACE7-CB5A-A150E57B13C4}"
"125223","136124","536.66",".00",".00",".00",".00","536.66",".00",".00",".00",".00","536.66",".00","536.66",".00",".00",".00","536.66",".00",".00",".00","536.66","","{4DAC22E1-E241-B29C-ED0E-A04CDECCEBB5}"
"125225","136126","7414.95","1395.00",".00",".00","1395.00","8809.95","623.66",".00",".00","623.66","8186.29",".00","7414.95",".00","1395.00","1395.00","8809.95",".00","623.66","623.66","8186.29","","{0B39C6E6-40CC-B526-7507-93251E684DDA}"
"125226","136127","744.60","635.00",".00",".00","635.00","1379.60","112.00",".00",".00","112.00","1267.60",".00","744.60",".00","635.00","635.00","1379.60",".00","112.00","112.00","1267.60","","{39F3A81C-06C5-EF9A-260C-98C50D2BE2A6}"
"125229","136130","34.42","10.00",".00",".00","10.00","44.42",".00",".00",".00",".00","44.42",".00","34.42",".00","10.00","10.00","44.42",".00",".00",".00","44.42","","{CDD3E782-71D1-2575-18F4-5963B1C505BE}"
"125230","136131",".00","3200.00",".00",".00","3200.00","3200.00","702.00",".00",".00","702.00","2498.00",".00",".00",".00","3200.00","3200.00","3200.00",".00","702.00","702.00","2498.00","","{B0C80430-8380-4AEC-BB0F-EACD5E74AECD}"
"125231","136132",".00","163.88",".00",".00","163.88","163.88","163.88",".00",".00","163.88",".00",".00",".00",".00","163.88","163.88","163.88",".00","163.88","163.88",".00","","{01581668-EDA4-F390-AF2E-F4BA70AD350D}"
"125232","136133","611.31",".00",".00",".00",".00","611.31",".00",".00",".00",".00","611.31",".00","611.31",".00",".00",".00","611.31",".00",".00",".00","611.31","","{F5A7962B-5B7A-9811-D8A9-E6B3A66424FA}"
"125233","136135","13370.43",".00",".00",".00",".00","13370.43",".00",".00",".00",".00","13370.43",".00","13370.43",".00",".00",".00","13370.43",".00",".00",".00","13370.43","","{7AF77E39-82F1-0533-C644-BF046C5513DA}"
"125235","136137","5926.30","250.00",".00",".00","250.00","6176.30",".00",".00",".00",".00","6176.30",".00","5926.30",".00","250.00","250.00","6176.30",".00",".00",".00","6176.30","","{46C62ED4-9179-A16B-E877-CBDC064A4731}"
"125240","136144",".00","2220.00",".00",".00","2220.00","2220.00","1222.59",".00",".00","1222.59","997.41",".00",".00",".00","2220.00","2220.00","2220.00",".00","1222.59","1222.59","997.41","","{C489E250-593A-C0A8-04BD-EFF8BB14C02C}"
"125242","136146","144.02","1935.00",".00","2000.00","3935.00","4079.02","2013.67",".00",".00","2013.67","2065.35","10200.00","124.00","1870.00","3935.00","5805.00","5929.00","1849.98","2013.67","3863.65","2065.35","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"125246","136150",".00","800.00",".00",".00","800.00","800.00","44.96",".00",".00","44.96","755.04",".00",".00",".00","800.00","800.00","800.00",".00","44.96","44.96","755.04","","{94AF41C6-EF86-C92E-A23B-E67EE7FA9EAC}"
"125247","136151",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{47A6D04A-8208-588B-5066-8B48F92C1E7F}"
"125248","136152","2287.76","24.00","1.03",".00","25.03","2312.79",".00",".00",".00",".00","2312.79",".00","2287.76",".00","25.03","25.03","2312.79",".00",".00",".00","2312.79","","{906CEB89-7C41-736F-88B3-D976C2C07EA9}"
"125250","136154","5320.67","500.00",".00",".00","500.00","5820.67","1562.31",".00",".00","1562.31","4258.36",".00","5320.67",".00","500.00","500.00","5820.67",".00","1562.31","1562.31","4258.36","","{2F04D614-0A16-EE6A-9116-E65F81A0E6AB}"
"125251","136155","575.00","1350.00",".00",".00","1350.00","1925.00","1350.00",".00",".00","1350.00","575.00","340.54","547.44","23179.64","1350.00","24529.64","25077.08","23152.08","1350.00","24502.08","575.00","","{5766489C-59F4-2743-5B93-CBECD90877EF}"
"125252","136156","129.67",".00",".00",".00",".00","129.67",".00",".00",".00",".00","129.67",".00","129.67",".00",".00",".00","129.67",".00",".00",".00","129.67","","{B7980009-4AE6-A71B-1E9D-86ED59FB9728}"
"125253","136157","446.85",".00",".00",".00",".00","446.85",".00",".00",".00",".00","446.85",".00","446.85",".00",".00",".00","446.85",".00",".00",".00","446.85","","{AE5058B7-6195-2274-8A0B-C1C609DE7BD3}"
"125255","136159","23909.09","4420.00",".00",".00","4420.00","28329.09","149.89",".00",".00","149.89","28179.20",".00","23909.09",".00","4420.00","4420.00","28329.09",".00","149.89","149.89","28179.20","","{337C09AF-DBD4-50E3-AA51-219EA904FBAC}"
"125256","136160",".00","3948.38",".00",".00","3948.38","3948.38","3276.20",".00",".00","3276.20","672.18",".00",".00",".00","3948.38","3948.38","3948.38",".00","3276.20","3276.20","672.18","","{FB080750-D232-5B4F-18A2-13525B380472}"
