"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"16901","16980","1597.90","895.00",".00",".00","895.00","2492.90","518.44",".00",".00","518.44","1974.46",".00",".00","12333.70","895.00","13228.70","13228.70","10735.80","518.44","11254.24","1974.46","","{2BB12B06-58C0-8E15-1D3C-7F652AF64540}"
"16917","16996",".00","100.00",".00",".00","100.00","100.00","100.00",".00",".00","100.00",".00",".00",".00",".00","100.00","100.00","100.00",".00","100.00","100.00",".00","","{AB08FED1-89CA-D916-3677-C5BC9BCDC980}"
"16929","17014",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACC434CF-2539-8E8D-C90D-257B708A9357}"
"16942","17028",".00","1230.00",".00",".00","1230.00","1230.00","140.00",".00",".00","140.00","1090.00",".00",".00",".00","1230.00","1230.00","1230.00",".00","140.00","140.00","1090.00","","{BC584978-373D-71F1-36AA-98814FBD4589}"
"16948","17035","5132.56","18610.00",".00",".00","18610.00","23742.56","12068.97",".00",".00","12068.97","11673.59",".00","42613.36","84686.74","18610.00","103296.74","145910.10","122167.54","12068.97","134236.51","11673.59","","{9CB45624-7863-B7D8-9220-598DAF41E7EF}"
"16960","17050","1338.68",".00",".00",".00",".00","1338.68",".00",".00",".00",".00","1338.68",".00",".00","13239.14",".00","13239.14","13239.14","11900.46",".00","11900.46","1338.68","","{7EF05C50-A2C8-2F74-3C35-1A89254DBD9C}"
"16966","17058","7140.35","3650.00",".00",".00","3650.00","10790.35","2506.00",".00",".00","2506.00","8284.35","1938.09","7140.35",".00","3650.00","3650.00","10790.35",".00","2506.00","2506.00","8284.35","","{9ECF42F9-0BA7-DDA0-DB32-BBD963C44333}"
"16971","17067","21.92","2478.08",".00",".00","2478.08","2500.00","2500.00",".00",".00","2500.00",".00",".00","21.92",".00","2478.08","2478.08","2500.00",".00","2500.00","2500.00",".00","","{DBC30E4A-09B8-3F1D-29E2-15E578B16792}"
"16992","17107","20455.32","2640.00",".00",".00","2640.00","23095.32","2054.00",".00",".00","2054.00","21041.32",".00","3632.39","47255.00","2640.00","49895.00","53527.39","30432.07","2054.00","32486.07","21041.32","","{84589D83-14D2-9F25-7D79-AF83F272A511}"
"16997","17115",".00","35800.00",".00",".00","35800.00","35800.00","1194.69",".00",".00","1194.69","34605.31",".00",".00",".00","35800.00","35800.00","35800.00",".00","1194.69","1194.69","34605.31","","{AE495977-7F00-B284-0FFD-7D93297C2B8E}"
