"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"16354","16980","3","350.00","1","125.00","13","420.00","0",".00","17","895.00",".00","125.00",".00","393.44","518.44",".00",".00",".00",".00",".00","","{2BB12B06-58C0-8E15-1D3C-7F652AF64540}"
"16370","16996","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{AB08FED1-89CA-D916-3677-C5BC9BCDC980}"
"16382","17014","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ACC434CF-2539-8E8D-C90D-257B708A9357}"
"16395","17028","2","1110.00","0",".00","2","120.00","0",".00","4","1230.00",".00",".00",".00","140.00","140.00",".00",".00",".00",".00",".00","","{BC584978-373D-71F1-36AA-98814FBD4589}"
"16401","17035","24","16100.00","1","710.00","25","1800.00","0",".00","50","18610.00",".00","710.00",".00","11358.97","12068.97",".00",".00",".00",".00",".00","","{9CB45624-7863-B7D8-9220-598DAF41E7EF}"
"16413","17050","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","33.66",".00","33.66",".00","33.66","","{7EF05C50-A2C8-2F74-3C35-1A89254DBD9C}"
"16419","17058","10","3000.00","0",".00","7","650.00","0",".00","17","3650.00",".00",".00",".00","2506.00","2506.00",".00",".00",".00",".00",".00","","{9ECF42F9-0BA7-DDA0-DB32-BBD963C44333}"
"16424","17067","3","2478.08","0",".00","0",".00","0",".00","3","2478.08",".00",".00",".00","2500.00","2500.00",".00",".00",".00",".00",".00","","{DBC30E4A-09B8-3F1D-29E2-15E578B16792}"
"16445","17107","5","1240.00","0",".00","18","1400.00","0",".00","23","2640.00",".00",".00",".00","2054.00","2054.00",".00",".00",".00",".00",".00","","{84589D83-14D2-9F25-7D79-AF83F272A511}"
"16450","17115","24","33035.00","0",".00","83","2765.00","0",".00","107","35800.00",".00",".00",".00","1194.69","1194.69",".00",".00",".00",".00",".00","","{AE495977-7F00-B284-0FFD-7D93297C2B8E}"
"16483","17158","1","3000.00","0",".00","0",".00","0",".00","1","3000.00",".00",".00",".00","6228.72","6228.72",".00",".00",".00",".00",".00","","{3909E7FC-F812-C9D7-18B9-4D8B28A8F21D}"
"16497","17175","0",".00","0",".00","1","99.99","0",".00","1","99.99",".00",".00",".00",".00",".00","500.00","500.00","1000.00",".00","1000.00","","{746ABF1E-32EB-A881-D20A-2083277E0EB6}"
"16500","17178","6","3149.20","0",".00","5","500.00","0",".00","11","3649.20",".00",".00",".00","466.90","466.90",".00",".00",".00",".00",".00","","{780AFA70-3AEC-BCBA-B057-F8DF814AB2F3}"
"16525","17210","0",".00","0",".00","1","99.99","0",".00","1","99.99",".00",".00",".00",".00",".00",".00","500.00","500.00",".00","500.00","","{746ABF1E-32EB-A881-D20A-2083277E0EB6}"
"16531","17216","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{8B46A100-EADD-ED45-B659-2008FDB496BB}"
"16555","17244","20","8626.00","7","7335.00","69","4124.66","1","80.00","97","20165.66",".00","7335.00","80.00","3593.76","11008.76",".00","20000.00","20000.00",".00","20000.00","","{7E4A839D-6690-3074-D958-16770B0BC870}"
"16581","17276","87","118535.00","2","20411.75","175","7008.00","0",".00","264","145954.75",".00","20411.75",".00","168112.34","188524.09",".00",".00",".00",".00",".00","","{E204BF97-ECC0-D32A-584A-B7019CF74FAF}"
"16636","17347","23","5463.75","1","1250.00","16","1006.75","0",".00","40","7720.50",".00","1250.00",".00","19701.89","20951.89","38612.93",".00","38612.93",".00","38612.93","","{BBC2E7B4-C778-06D5-5509-0B8875504CC7}"
"16690","17412","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7AC27CFC-181A-FA4C-5697-23C41C144819}"
"16740","17466","14","7500.00","4","3917.08","1","100.00","0",".00","19","11517.08",".33","3917.08",".00","7001.88","10918.96","-6756.52",".00","-6756.52",".00","-6756.52","","{31FF7D8A-34B7-39AB-1A90-86584D454FDB}"
"16762","17489","3","1010.00","0",".00","7","287.96","0",".00","10","1297.96",".00",".00",".00","1297.96","1297.96",".00","585.00","585.00","585.00",".00","","{30FF2D49-9286-1EB7-8BA9-DA4A69B3A810}"
"16774","17501","1","472.50","0",".00","0",".00","0",".00","1","472.50",".00",".00",".00","30.45","30.45","2000.00",".00","2000.00","2000.00",".00","","{7936B2FB-1B18-8032-CDE9-FE673BFE0EF3}"
"16792","17519","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{01394120-A95A-D613-34DB-4F5056792CAA}"
"16806","17533","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2FE85B03-6147-DEE8-01F7-02C55FB39A73}"
"16807","17534","1","1000.00","0",".00","3","175.00","0",".00","4","1175.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E31BB255-FB86-E254-C732-FE1AF01BFAF5}"
"16809","17536","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EF22C943-EE78-95DE-8C47-F5300B934F5E}"
"16810","17537","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C06BE8B8-ED3E-588E-5482-989B7F6CE9DD}"
"16811","17538","57","57550.00","0",".00","10","950.00","0",".00","67","58500.00","354.12",".00",".00","34339.72","34339.72",".00",".00",".00",".00",".00","","{6DE87B7B-AE84-C69D-7D17-FC1627F87A3B}"
"16814","17541","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9825709A-9C40-6EA4-78B5-2F83B20C938E}"
"16815","17542","12","5500.00","0",".00","2","150.00","0",".00","14","5650.00","352.80",".00",".00","3232.60","3232.60",".00",".00",".00",".00",".00","","{6AC8A2DB-C69A-B1F0-27C0-4CDEE4E6AB49}"
"16818","17545","34","41661.30","7","5447.73","21","1925.00","0",".00","62","49034.03",".00","5447.73",".00","38761.99","44209.72",".00",".00",".00",".00",".00","","{D1976277-1FCD-91D2-19A6-646ADD2F931E}"
"16820","17547","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","230.30","230.30",".00",".00",".00",".00",".00","","{E7486DBB-4FB5-359C-F2CB-73C83D6EEAFE}"
"16824","17552","42","16302.80","1","2087.56","26","1850.00","0",".00","69","20240.36",".00","2087.56",".00","1765.18","3852.74","40500.00",".00","40500.00",".00","40500.00","","{3DF87858-86C0-53F5-EAD7-15B32E588AEF}"
"16825","17553","0",".00","0",".00","0",".00","0",".00","0",".00","2225.84",".00",".00","3727.44","3727.44",".00",".00",".00",".00",".00","","{53E5E248-4872-DF35-53A8-14498989C9A0}"
"16827","17555","18","6800.00","0",".00","26","2000.00","0",".00","44","8800.00",".00",".00",".00","3550.00","3550.00",".00","500.00","500.00",".00","500.00","","{883E63BA-2CA5-26C6-4FE1-514B4BC486C3}"
"16836","17564","0",".00","0",".00","0",".00","0",".00","0",".00",".21",".00",".00","4222.00","4222.00",".00",".00",".00",".00",".00","","{A9D71C26-3107-B84F-E1E9-5CC480326DC1}"
"16840","17568","55","22915.00","0",".00","28","1210.00","0",".00","83","24125.00",".00",".00",".00","6653.31","6653.31",".00",".00",".00",".00",".00","","{9E263CB3-B01D-ABE1-F3F2-3FFB66E66348}"
"16845","17573","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1181.72",".00","1181.72",".00","1181.72","","{C75055C7-71B7-1879-8374-95A53EDDD524}"
"16848","17576","0",".00","0",".00","0",".00","0",".00","0",".00","352.80",".00",".00","6126.87","6126.87",".00",".00",".00",".00",".00","","{F0F8AF7B-530F-8E9F-5D3A-2C26B285FB6B}"
"16852","17580","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","550.83","550.83",".00",".00",".00",".00",".00","","{76B19492-084D-68EC-AD6A-46C9AB7B6726}"
"16853","17581","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","500.00","500.00",".00","500.00","","{54FE4158-BE80-1059-DA55-EBF6FE29AD34}"
"16854","17582","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7FCCA37B-8D7B-E40E-871F-1F9978DFFB9B}"
"16855","17583","3","2852.80","0",".00","0",".00","0",".00","3","2852.80",".00",".00",".00","2458.92","2458.92",".00",".00",".00",".00",".00","","{F93510F5-9008-6FF4-2273-3B58AB3A6178}"
"16861","17589","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","5739.86","5739.86",".00",".00",".00",".00",".00","","{4A97CA10-F70D-4E4C-A236-B640EC009873}"
"16864","17592","0",".00","0",".00","0",".00","0",".00","0",".00","3703.82",".00",".00",".00",".00","3703.82",".00","3703.82","3703.82",".00","","{9F47F222-FC2E-C586-4FB0-0809189E2DBD}"
"16866","17594","35","26200.00","2","854.22","26","1860.00","0",".00","63","28914.22",".00","854.22",".00","9151.77","10005.99",".00",".00",".00",".00",".00","","{53BCD693-B24A-8E01-32C5-B86EEF6B0126}"
"16869","17597","2","1347.05","0",".00","2","70.00","0",".00","4","1417.05",".00",".00",".00","403.65","403.65",".00",".00",".00",".00",".00","","{F6991838-AE5E-7204-AA83-22C8F5459D94}"
"16881","17610","8","15500.00","0",".00","0",".00","0",".00","8","15500.00",".00",".00",".00","46406.70","46406.70",".00",".00",".00",".00",".00","","{C2C9CA73-85CA-49C6-ECD9-C3E1B7087AD5}"
