"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"42227","45819","1007.62",".00",".00",".00",".00","1007.62",".00",".00",".00",".00","1007.62",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{12BD2886-78F6-D686-0844-C08F2F292EB3}"
"42228","45818","15799.16","550.00",".00",".00","550.00","16349.16","58.74",".00",".00","58.74","16290.42",".00","18939.66","1875.00","550.00","2425.00","21364.66","5015.50","58.74","5074.24","16290.42","","{352A0757-12BA-6FC7-AA81-9DF8D000088F}"
"42229","45820","22613.58","4460.00",".00",".00","4460.00","27073.58","4250.00",".00",".00","4250.00","22823.58",".00","24723.58","10890.00","4460.00","15350.00","40073.58","13000.00","4250.00","17250.00","22823.58","","{09993C9F-9E6A-EA32-9BB5-8A81F3A8B57B}"
"42230","45821","2950.44",".00",".00",".00",".00","2950.44","9.00",".00",".00","9.00","2941.44",".00","2989.44",".00",".00",".00","2989.44","39.00","9.00","48.00","2941.44","","{E2E726CF-0679-1E28-A386-E76876EBAD77}"
"42232","45823","125662.00","6479.77",".00",".00","6479.77","132141.77","550.00",".00",".00","550.00","131591.77",".00","92789.92","187785.84","6479.77","194265.61","287055.53","154913.76","550.00","155463.76","131591.77","","{CAFC8D9B-20C3-DC4B-35FD-3015E74E5754}"
"42233","45824","6920.26",".00",".00",".00",".00","6920.26",".00",".00",".00",".00","6920.26",".00","8420.26","210.00",".00","210.00","8630.26","1710.00",".00","1710.00","6920.26","","{7DFFD463-CFB4-4B83-2059-C9113488CEA7}"
"42234","45825","2895.96","1935.50",".00",".00","1935.50","4831.46",".00",".00",".00",".00","4831.46",".00","1059.96","2836.00","1935.50","4771.50","5831.46","1000.00",".00","1000.00","4831.46","","{BF6EF171-1956-89A1-1294-53FFECD5D91E}"
"42239","45830","137453.17","90054.34",".00",".00","90054.34","227507.51","22500.00",".00",".00","22500.00","205007.51",".00","109513.88","53890.00","90054.34","143944.34","253458.22","25950.71","22500.00","48450.71","205007.51","","{53A72995-247E-CA0A-8FCE-847FFC26AF2C}"
"42241","45832","3871.41","477.60",".00",".00","477.60","4349.01",".00",".00",".00",".00","4349.01",".00","3441.75","871.30","477.60","1348.90","4790.65","441.64",".00","441.64","4349.01","","{7AAE58CB-D960-1007-36C2-7F83588C0D5B}"
"42242","45833","10802.01","600.00","2.74",".00","602.74","11404.75",".00",".00",".00",".00","11404.75",".00","10796.65","5.36","602.74","608.10","11404.75",".00",".00",".00","11404.75","","{1F320E10-81D3-2C94-D1E1-10FA9CAD2086}"
"42244","45834","702.11","500.00",".00",".00","500.00","1202.11","375.00",".00",".00","375.00","827.11",".00","702.11","1000.00","500.00","1500.00","2202.11","1000.00","375.00","1375.00","827.11","","{B8EBE881-0469-F6AB-A6D8-9B11C6B75F9C}"
"42245","45835","6199.35",".00",".00",".00",".00","6199.35","2250.00",".00",".00","2250.00","3949.35",".00","2949.35","4250.00",".00","4250.00","7199.35","1000.00","2250.00","3250.00","3949.35","","{DCE06F32-5695-3488-9397-B6E353AF84E0}"
"42248","45838","849.67","1450.38",".00",".00","1450.38","2300.05","1493.70",".00",".00","1493.70","806.35",".00",".00","4828.37","1450.38","6278.75","6278.75","3978.70","1493.70","5472.40","806.35","","{596DC464-C74F-F60E-A66F-28AF2C9EC117}"
"42249","45839","416.50",".00",".00",".00",".00","416.50","131.00",".00",".00","131.00","285.50",".00","160.50","256.00",".00","256.00","416.50",".00","131.00","131.00","285.50","","{45C5515C-C636-BE34-AB65-199984ED2F41}"
"42250","45840","5069.52","1022.00",".00",".00","1022.00","6091.52","2193.24",".00",".00","2193.24","3898.28",".00","5947.02","6490.25","1022.00","7512.25","13459.27","7367.75","2193.24","9560.99","3898.28","","{650582C2-F894-1587-5086-9A458E52E7E7}"
"42252","45842","98.54",".00",".00",".00",".00","98.54",".00",".00",".00",".00","98.54",".00","98.54",".00",".00",".00","98.54",".00",".00",".00","98.54","","{BC5F3471-ABFF-C072-3EFA-DCC21A1E7869}"
"42264","45854","24443.70","8.06",".00",".00","8.06","24451.76",".00",".00",".00",".00","24451.76",".00","18270.15","7315.00","8.06","7323.06","25593.21","1141.45",".00","1141.45","24451.76","","{5831834F-B05D-FD90-B6DE-A3692EFB04C6}"
"42269","45859","554.44",".00",".00",".00",".00","554.44",".00",".00",".00",".00","554.44",".00","554.44",".00",".00",".00","554.44",".00",".00",".00","554.44","","{F0B9F9BF-5E76-299A-C852-C3BF021F086E}"
"42271","45861","2189.47","2200.00",".00",".00","2200.00","4389.47",".00",".00",".00",".00","4389.47",".00","1220.14","1285.00","2200.00","3485.00","4705.14","315.67",".00","315.67","4389.47","","{730F603C-5A49-5017-226D-3F69A386C112}"
"42274","45864","2101.08","10000.00","1000.00",".00","11000.00","13101.08","9850.00",".00",".00","9850.00","3251.08",".00","4951.08","30000.00","11000.00","41000.00","45951.08","32850.00","9850.00","42700.00","3251.08","","{90A034EC-4DB8-ECBE-10F9-8D93FB6D8964}"
"42275","45865","22966.49","150.00",".00",".00","150.00","23116.49","2721.00",".00",".00","2721.00","20395.49",".00","23661.01","11644.48","150.00","11794.48","35455.49","12339.00","2721.00","15060.00","20395.49","","{8D6EE65D-E26E-D62F-01EE-747AFAD4CB60}"
"42279","45868","4710.92","19575.11",".00",".00","19575.11","24286.03","5000.00",".00",".00","5000.00","19286.03",".00","2080.88","18700.04","19575.11","38275.15","40356.03","16070.00","5000.00","21070.00","19286.03","","{73FDD82D-3A7F-3EE0-E716-112B0F21C309}"
"42281","45870","16690.11",".00",".00",".00",".00","16690.11",".00",".00",".00",".00","16690.11",".00","16890.11","100.00",".00","100.00","16990.11","300.00",".00","300.00","16690.11","","{F8E22D96-6627-5DC7-7FCB-4791E9B6374C}"
"42282","45871","157512.86","78797.57","500.00",".00","79297.57","236810.43","100125.00",".00",".00","100125.00","136685.43",".00","93576.64","124086.22","79297.57","203383.79","296960.43","60150.00","100125.00","160275.00","136685.43","","{011F2463-229C-B368-21CD-3EB824670E14}"
"42283","45872","12106.58",".00",".00",".00",".00","12106.58","6.70",".00",".00","6.70","12099.88",".00","4413.66","15640.00",".00","15640.00","20053.66","7947.08","6.70","7953.78","12099.88","","{43E6BEC4-861D-8CE4-3D61-F3E69859979E}"
"42284","45873","8906.12","6100.00",".00",".00","6100.00","15006.12","6650.00",".00",".00","6650.00","8356.12",".00","7947.12","10000.00","6100.00","16100.00","24047.12","9041.00","6650.00","15691.00","8356.12","","{D35F5068-C4F9-FF10-54A9-CC8CFF785500}"
"42286","45875","847.51","525.00",".00",".00","525.00","1372.51",".00",".00",".00",".00","1372.51",".00","197.51","650.00","525.00","1175.00","1372.51",".00",".00",".00","1372.51","","{3FFF839A-6684-A938-D19C-0BB6D5C1DB73}"
"42287","45876","1298.94",".00",".00",".00",".00","1298.94","45.95",".00",".00","45.95","1252.99","12000.00",".00","28572.80",".00","28572.80","28572.80","27273.86","45.95","27319.81","1252.99","","{43E2E84A-4243-6826-79B1-26618D497F11}"
